# COMSOL 6.4 angular-spectrum results, interpolated to a uniform 1 degree grid
# Angle is measured from the upward surface normal; positive is toward +x
# 2D_RCS_m is scattering width per unit out-of-plane length, not 3D RCS in m^2
angle_deg,Sang_real,Sang_imag,Sang_magnitude,Sang_dB,Sang_phase_deg,normalized_intensity,Escat_1m_real_Vpm,Escat_1m_imag_Vpm,Escat_1m_magnitude_Vpm,Escat_1m_phase_deg,RCS_2D_m,RCS_2D_dB_ref_1m
-65,7.141902473089001e-05,-0.00017516267871639594,0.00018916300142632234,-74.46327607408504,-67.8178191269976,3.578264110861483e-08,0.0013507646244889854,0.0036681619860767624,0.003908961169782771,69.78426588531515,9.600692966254213e-05,-40.17697418985542
-64,0.00016318136059882574,-7.811874576778798e-05,0.0001809162648498368,-74.85044774329025,-25.581531917621312,3.273069488721629e-08,-0.0029570725955222056,0.002783423682363722,0.0040610005824589165,136.7326579975043,0.00010362056880136869,-39.84554028082311
-63,0.00015679800706134086,5.2446555606832385e-05,0.0001653367963081082,-75.632609636958,18.494306891913457,2.7336256213428857e-08,-0.004254857375333269,-0.0015699555062228666,0.004535258711027124,-159.74696873109195,0.0001292361467156644,-38.88615999316354
-62,6.354065732029266e-05,0.00012635776194709974,0.00014143443405682644,-76.98889686024702,63.30386381740366,2.0003699136974788e-08,-0.00031318492827820955,-0.004327010225577022,0.004338329435571801,-94.13979558751888,0.00011825647338318309,-39.27175076571993
-61,-4.097515038056129e-05,0.00010226662637592694,0.00011016998601716825,-79.15873411377443,111.83448601028078,1.2137425819023046e-08,0.004154321338134846,-0.0014969618917694662,0.00441579898612839,-19.81604362289127,0.00012251759390617055,-39.1180154078755
-60,-8.208967498886764e-05,1.9490864949485704e-05,8.437184694112729e-05,-81.47604887738876,166.6433710897948,7.118608556257011e-09,0.0028752956623243776,0.0033063368801070185,0.004381687883742656,48.988741149353956,0.00012063206041581548,-39.185372542915175
-59,-4.775671565998546e-05,-4.4425156696449174e-05,6.522498323597151e-05,-83.71172047698903,-137.06983453568725,4.2542984381327644e-09,-0.0024349205224530554,0.0030763722531373734,0.0039233791800610575,128.36129273813256,9.671646944480249e-05,-40.14499565420919
-58,1.0010591551287508e-05,-4.4551191630831084e-05,4.5662026005574285e-05,-86.80889645896521,-77.33605297758254,2.0850206189337424e-09,-0.003587154904717024,-0.0017705745505992134,0.004000326805357908,-153.72963291565316,0.00010054739261491345,-39.97629187002967
-57,3.231910886626945e-05,-3.961907926745252e-06,3.25610428630562e-05,-89.74603388006844,-6.988857751067852,1.060221512329783e-09,0.0010899493547379057,-0.003126402125886622,0.003310948481725737,-70.7800468470931,6.887866399670876e-05,-41.619152852548126
-56,1.1241391078498998e-05,2.141394709243062e-05,2.418524350626172e-05,-92.3289907122185,62.3024803077088,5.849260034571747e-10,0.003136398705569037,0.001081248888235419,0.0033175436694345807,19.02123189545528,6.915334066784588e-05,-41.60186835098167
